Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1772588099,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588100,3,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588101,6,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588102,9,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588103,12,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588104,15,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588105,18,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588106,21,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588107,24,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588108,27,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588109,30,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1772588110,30,,Aggregated,0.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,3,0,10050.322920084,10056.506574774781,10050.322920084,10063.14211897552,264.0
1772588111,30,,Aggregated,0.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,6,0,10036.834209226072,10046.805336605757,10036.834209226072,10063.14211897552,264.0
1772588112,30,,Aggregated,0.000000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,9,0,10033.110258169472,10042.659476813344,10033.110258169472,10063.14211897552,264.0
1772588113,30,,Aggregated,0.300000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10,0,10032.417070120573,10041.635236144066,10032.417070120573,10063.14211897552,264.0
1772588114,30,,Aggregated,0.300000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10,0,10032.417070120573,10041.635236144066,10032.417070120573,10063.14211897552,264.0
1772588115,30,,Aggregated,0.300000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10,0,10032.417070120573,10041.635236144066,10032.417070120573,10063.14211897552,264.0
1772588116,30,,Aggregated,0.300000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10,0,10032.417070120573,10041.635236144066,10032.417070120573,10063.14211897552,264.0
1772588117,30,,Aggregated,0.300000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10,0,10032.417070120573,10041.635236144066,10032.417070120573,10063.14211897552,264.0
1772588118,30,,Aggregated,0.300000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10,0,10032.417070120573,10041.635236144066,10032.417070120573,10063.14211897552,264.0
1772588119,30,,Aggregated,0.300000,0.000000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10000,10,0,10032.417070120573,10041.635236144066,10032.417070120573,10063.14211897552,264.0
1772588120,30,,Aggregated,1.000000,0.000000,10000,10000,10000,16000,17000,17000,17000,17000,17000,17000,17000,13,0,10032.417070120573,11585.49225015136,10032.417070120573,17065.27093052864,264.0
1772588121,30,,Aggregated,1.000000,0.000000,10000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,16,0,10032.417070120573,12544.608751195483,10032.417070120573,17065.27093052864,264.0
1772588122,30,,Aggregated,1.000000,0.000000,10000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,19,0,10032.417070120573,13201.28067690683,10032.417070120573,17065.27093052864,264.0
1772588123,30,,Aggregated,1.000000,0.000000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,20,0,10032.417070120573,13392.561433557421,10032.417070120573,17065.27093052864,264.0
1772588124,30,,Aggregated,1.000000,0.000000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,20,0,10032.417070120573,13392.561433557421,10032.417070120573,17065.27093052864,264.0
1772588125,30,,Aggregated,1.000000,0.000000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,20,0,10032.417070120573,13392.561433557421,10032.417070120573,17065.27093052864,264.0
1772588126,30,,Aggregated,1.000000,0.000000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,20,0,10032.417070120573,13392.561433557421,10032.417070120573,17065.27093052864,264.0
1772588127,30,,Aggregated,1.000000,0.000000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,20,0,10032.417070120573,13392.561433557421,10032.417070120573,17065.27093052864,264.0
1772588128,30,,Aggregated,1.000000,0.000000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,20,0,10032.417070120573,13392.561433557421,10032.417070120573,17065.27093052864,264.0
1772588129,30,,Aggregated,1.000000,0.000000,16000,17000,17000,17000,17000,17000,17000,17000,17000,17000,17000,20,0,10032.417070120573,13392.561433557421,10032.417070120573,17065.27093052864,264.0
1772588130,30,,Aggregated,1.000000,0.000000,16000,17000,17000,17000,23000,23000,24000,24000,24000,24000,24000,23,0,16000.0,14696.70531651734,10032.417070120573,24052.51209344715,264.0
1772588131,30,,Aggregated,1.000000,0.000000,17000,17000,17000,23000,23000,24000,24000,24000,24000,24000,24000,26,0,16000.0,15697.13396543207,10032.417070120573,24052.51209344715,264.0
1772588132,30,,Aggregated,1.000000,0.000000,17000,17000,23000,23000,24000,24000,24000,24000,24000,24000,24000,30,0,17000.0,16741.992887761444,10032.417070120573,24052.51209344715,264.0
1772588133,30,,Aggregated,1.000000,0.000000,17000,17000,23000,23000,24000,24000,24000,24000,24000,24000,24000,30,0,17000.0,16741.992887761444,10032.417070120573,24052.51209344715,264.0
1772588134,30,,Aggregated,1.000000,0.000000,17000,17000,23000,23000,24000,24000,24000,24000,24000,24000,24000,30,0,17000.0,16741.992887761444,10032.417070120573,24052.51209344715,264.0
1772588135,30,,Aggregated,1.000000,0.000000,17000,17000,23000,23000,24000,24000,24000,24000,24000,24000,24000,30,0,17000.0,16741.992887761444,10032.417070120573,24052.51209344715,264.0
1772588136,30,,Aggregated,1.000000,0.000000,17000,17000,23000,23000,24000,24000,24000,24000,24000,24000,24000,30,0,17000.0,16741.992887761444,10032.417070120573,24052.51209344715,264.0
1772588137,30,,Aggregated,1.000000,0.000000,17000,17000,23000,23000,24000,24000,24000,24000,24000,24000,24000,30,0,17000.0,16741.992887761444,10032.417070120573,24052.51209344715,264.0
1772588138,30,,Aggregated,1.000000,0.000000,17000,17000,23000,23000,24000,24000,24000,24000,24000,24000,24000,30,0,17000.0,16741.992887761444,10032.417070120573,24052.51209344715,264.0
1772588139,30,,Aggregated,1.000000,0.000000,17000,17000,23000,23000,24000,24000,24000,24000,24000,24000,24000,30,0,17000.0,16741.992887761444,10032.417070120573,24052.51209344715,264.0
1772588140,30,,Aggregated,1.000000,0.000000,17000,23000,24000,24000,28000,28000,28000,28000,28000,28000,28000,36,0,17000.0,18605.230906305627,10032.417070120573,28484.171392396092,264.0
1772588141,30,,Aggregated,1.000000,0.000000,17000,23000,24000,24000,28000,28000,29000,29000,29000,29000,29000,37,0,17000.0,18881.26100144173,10032.417070120573,28818.344426341355,264.0
1772588142,30,,Aggregated,1.000000,0.000000,23000,24000,27000,28000,28000,29000,29000,29000,29000,29000,29000,40,0,17000.0,19586.94944300223,10032.417070120573,28818.344426341355,264.0
1772588143,30,,Aggregated,1.000000,0.000000,23000,24000,27000,28000,28000,29000,29000,29000,29000,29000,29000,40,0,17000.0,19586.94944300223,10032.417070120573,28818.344426341355,264.0
1772588144,30,,Aggregated,1.000000,0.000000,23000,24000,27000,28000,28000,29000,29000,29000,29000,29000,29000,40,0,17000.0,19586.94944300223,10032.417070120573,28818.344426341355,264.0
1772588145,30,,Aggregated,1.000000,0.000000,23000,24000,27000,28000,28000,29000,29000,29000,29000,29000,29000,40,0,17000.0,19586.94944300223,10032.417070120573,28818.344426341355,264.0
1772588146,30,,Aggregated,1.000000,0.000000,23000,24000,27000,28000,28000,29000,29000,29000,29000,29000,29000,40,0,17000.0,19586.94944300223,10032.417070120573,28818.344426341355,264.0
1772588147,30,,Aggregated,1.000000,0.000000,23000,24000,27000,28000,28000,29000,29000,29000,29000,29000,29000,40,0,17000.0,19586.94944300223,10032.417070120573,28818.344426341355,264.0
1772588148,30,,Aggregated,1.000000,0.000000,23000,24000,27000,28000,28000,29000,29000,29000,29000,29000,29000,40,0,17000.0,19586.94944300223,10032.417070120573,28818.344426341355,264.0
1772588149,30,,Aggregated,1.000000,0.000000,23000,24000,27000,28000,28000,29000,29000,29000,29000,29000,29000,40,0,17000.0,19586.94944300223,10032.417070120573,28818.344426341355,264.0
1772588150,30,,Aggregated,1.000000,0.000000,23000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,46,0,23000.0,20645.639242543635,10032.417070120573,28818.344426341355,264.0
1772588151,30,,Aggregated,1.000000,0.000000,23000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,49,0,23000.0,21108.120574900993,10032.417070120573,28818.344426341355,264.0
1772588152,30,,Aggregated,1.000000,0.000000,23000,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,50,0,23000.0,21254.585822597146,10032.417070120573,28818.344426341355,264.0
1772588153,30,,Aggregated,1.000000,0.000000,23000,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,50,0,23000.0,21254.585822597146,10032.417070120573,28818.344426341355,264.0
1772588154,30,,Aggregated,1.000000,0.000000,23000,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,50,0,23000.0,21254.585822597146,10032.417070120573,28818.344426341355,264.0
1772588155,30,,Aggregated,1.000000,0.000000,23000,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,50,0,23000.0,21254.585822597146,10032.417070120573,28818.344426341355,264.0
1772588156,30,,Aggregated,1.000000,0.000000,23000,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,50,0,23000.0,21254.585822597146,10032.417070120573,28818.344426341355,264.0
1772588157,30,,Aggregated,1.000000,0.000000,23000,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,50,0,23000.0,21254.585822597146,10032.417070120573,28818.344426341355,264.0
1772588158,30,,Aggregated,1.000000,0.000000,23000,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,50,0,23000.0,21254.585822597146,10032.417070120573,28818.344426341355,264.0
1772588159,30,,Aggregated,1.000000,0.000000,24000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,52,0,23000.0,21521.055094951476,10032.417070120573,28818.344426341355,264.0
1772588160,30,,Aggregated,1.000000,0.000000,24000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,56,0,24000.0,21972.14107797481,10032.417070120573,28818.344426341355,264.0
1772588161,30,,Aggregated,1.000000,0.000000,24000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,59,0,24000.0,22282.76938307336,10032.417070120573,28818.344426341355,264.0
1772588162,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,60,0,24000.0,22361.820052253704,10032.417070120573,28818.344426341355,264.0
1772588163,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,60,0,24000.0,22361.820052253704,10032.417070120573,28818.344426341355,264.0
1772588164,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,60,0,24000.0,22361.820052253704,10032.417070120573,28818.344426341355,264.0
1772588165,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,60,0,24000.0,22361.820052253704,10032.417070120573,28818.344426341355,264.0
1772588166,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,60,0,24000.0,22361.820052253704,10032.417070120573,28818.344426341355,264.0
1772588167,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,60,0,24000.0,22361.820052253704,10032.417070120573,28818.344426341355,264.0
1772588168,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,60,0,24000.0,22361.820052253704,10032.417070120573,28818.344426341355,264.0
1772588169,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,63,0,27000.0,22643.641013888613,10032.417070120573,28818.344426341355,264.0
1772588170,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,66,0,27000.0,22885.55902697033,10032.417070120573,28818.344426341355,264.0
1772588171,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,69,0,27000.0,23107.324520125985,10032.417070120573,28818.344426341355,264.0
1772588172,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,70,0,27000.0,23178.112939745188,10032.417070120573,28818.344426341355,264.0
1772588173,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,70,0,27000.0,23178.112939745188,10032.417070120573,28818.344426341355,264.0
1772588174,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,70,0,27000.0,23178.112939745188,10032.417070120573,28818.344426341355,264.0
1772588175,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,70,0,27000.0,23178.112939745188,10032.417070120573,28818.344426341355,264.0
1772588176,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,70,0,27000.0,23178.112939745188,10032.417070120573,28818.344426341355,264.0
1772588177,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,70,0,27000.0,23178.112939745188,10032.417070120573,28818.344426341355,264.0
1772588178,30,,Aggregated,1.000000,0.000000,27000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,70,0,27000.0,23178.112939745188,10032.417070120573,28818.344426341355,264.0
1772588179,30,,Aggregated,1.000000,0.000000,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,73,0,28000.0,23382.15266769012,10032.417070120573,28818.344426341355,264.0
1772588180,30,,Aggregated,1.000000,0.000000,28000,28000,28000,28000,28000,29000,29000,29000,29000,29000,29000,76,0,28000.0,23560.765995827845,10032.417070120573,28818.344426341355,264.0
